workload,baseline_b,baseline_T,compared_m,s,label
Johnny_1280x720_60_short.y4m,80,1.0376000000000003,39,2.051282051282051,1
Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,80,3.9542999999999995,40,2.0,1
blue_sky_1080p25_short.y4m,80,1.5339000000000005,39,2.051282051282051,1
pedestrian_area_1080p25_short.y4m,80,1.7697999999999996,40,2.0,1
riverbed_1080p25_short.y4m,80,4.072799999999999,38,2.1052631578947367,1
sd_bridge_close_cif_short.y4m,80,0.11149999999999993,39,2.051282051282051,1
sd_city_4cif_short.y4m,80,0.6786000000000003,39,2.051282051282051,1
sd_crew_cif_short.y4m,80,0.16210000000000008,39,2.051282051282051,1
sintel_trailer_2k_720p24_short.y4m,80,0.2613,40,2.0,1
